p=60,trials=1000, fitness=10, max gen = 40, Rao-3, MAE = 65.197161351897
6.4803594147563,0.75641448647595,0.87201448647595,50,52.209970902097,2.2099709020972
6.0892778502815,0.75979977548206,0.87539977548206,60,64.146441468791,4.1464414687909
6.3336122417478,0.74931663510451,0.88051663510451,42,42.365638066173,0.3656380661729
5.8283759693839,0.7469785076212,0.8781785076212,60,64.859639633523,4.8596396335231
7.6236129467466,0.84822375061187,0.96382375061187,444,491.65291636068,47.652916360682
6.1651320035979,0.73288430271944,0.86408430271944,42,43.498484202189,1.4984842021892
7.4305241488139,0.78743319151105,0.91863319151105,114,123.21763621646,9.2176362164619
7.1573777246475,0.84741511591264,0.96301511591264,1248,1397.5607764205,149.56077642045
8.68049379651,0.89882532775999,1.01442532776,2400,2524.3482483253,124.34824832532
7.7139032806843,0.86560241550468,0.98120241550468,1368,1502.7324613809,134.73246138092
6.4215677479645,0.83355537553297,0.94915537553297,973,1119.3206443607,146.32064436066
7.8311661479502,0.84969170020413,0.98089170020413,400,437.53885688288,37.538856882884
9.3221651541425,0.92034839116426,1.0671483911643,2400,2450.6164976552,50.61649765518
6.8436958740183,0.84370972184917,0.95930972184917,420,474.27022978924,54.270229789237
7.9739432687481,0.84546569896604,0.96106569896604,252,272.52353168044,20.523531680437
4.7710682031681,0.72932312730854,0.87612312730854,107,120.98151922747,13.981519227472
8.0117160362981,0.84632439672124,0.99312439672124,571.4,625.05314471989,53.653144719892
9.063188141025,0.83241607056997,0.97921607056997,98.8,101.23374347898,2.4337434789789
8.7036520961587,0.83494176936985,0.98174176936985,155,164.01853024265,9.0185302426473
7.7335937570436,0.85350602141046,1.0003060214105,750,822.89953779661,72.899537796611
8.2218970630772,0.87284349094277,1.0196434909428,2120,2298.7058036926,178.70580369263
7.689065640739,0.83037033114926,0.97717033114926,370,403.78427312156,33.784273121565
6.9035322328015,0.84793178104187,0.96353178104187,1181,1330.9437173302,149.94371733017
6.0982559450906,0.79989979964956,0.91549979964956,278,318.04260603577,40.042606035774
4.92455,0.50940237769829,0.62500237769829,8.4,4.8200835196822,3.5799164803178
4.8961200036525,0.77651228628238,0.92331228628238,4560,6077.4001551454,1517.4001551454
6.7489140550141,0.84445326003547,0.97565326003547,720,838.42559599255,118.42559599255
7.3921023875455,0.8331339915591,0.9487339915591,458,511.67345357164,53.673453571642
8.0939214008605,0.88167009396277,0.99727009396277,2460,2655.8538948073,195.85389480727
5.4965220235497,0.79878807371519,0.92998807371519,162,188.12872593347,26.128725933474
8.260625919687,0.85089698273963,0.98209698273963,150,161.18927959645,11.189279596454
7.4048389953418,0.8534117010871,0.9846117010871,636,700.16779824788,64.167798247884
7.4201604634638,0.84635787443321,0.97755787443321,882,978.79889705165,96.798897051645
4.0114814331337,0.75437510783802,0.88557510783802,444,595.40291647998,151.40291647998
3.5977189157193,0.7365432441158,0.8677432441158,192,262.89049740435,70.890497404355
6.3995208966813,0.82612360900879,0.97292360900879,576,655.72969926661,79.729699266615
6.143719287156,0.83824689144373,0.98504689144373,432,489.94278029839,57.942780298393
5.1774721379954,0.75318236214583,0.89998236214583,72,82.399993102409,10.399993102409
6.0602631694044,0.80392592326641,0.95072592326641,300,350.6425494636,50.642549463597
6.258051610772,0.81900375106372,0.96580375106372,300,338.17543584802,38.175435848024
13.811591361602,0.93434327943546,1.0811432794355,240,200.5224889196,39.477511080403
8.7382878804883,0.88342688782673,1.0302268878267,600,636.63806990569,36.638069905689
6.2500593265271,0.81655907481842,0.96335907481842,756,875.60053221258,119.60053221258
5.5314947172419,0.79500501711015,0.94180501711015,1200,1471.1891520414,271.18915204142
2.442810466802,0.66760344181657,0.81440344181657,97,145.67694738863,48.676947388634
8.1877846585906,0.84665861335008,0.96225861335008,409,442.83148663142,33.831486631417
8.1034677100077,0.86132795245821,0.97692795245821,703,766.58008971754,63.580089717543
8.3485357564894,0.83402767670994,0.96522767670994,1350,1452.8523421,102.85234209997
7.230253480625,0.82902053631005,0.94462053631005,480,532.758980565,52.758980565005
10.893857717584,0.90591892049784,1.0215189204978,599,590.74548557838,8.2545144216214
11.933229789096,0.92693137334517,1.0425313733452,430,400.31421622381,29.685783776189
9.6658990652009,0.90017446273527,1.0157744627353,4178.2,4316.1201662674,137.92016626739
10.282919343096,0.90216395676283,1.0177639567628,1772.5,1797.3059419302,24.805941930202
9.4186647625535,0.89086911212647,1.0064691121265,1645.9,1692.0423749345,46.142374934495
10.303736091393,0.91635834975604,1.031958349756,1924.5,1892.7496221441,31.750377855936
16.985642687767,0.92240452486063,1.0692045248606,648,383.85440143439,264.14559856561
10.271012887301,0.93396736584928,1.0495673658493,8211,7828.89560306,382.10439694002
10.198467658382,0.85930625921362,0.99050625921362,480,492.08284429405,12.082844294052
1.42132,0.50552791273618,0.63672791273618,12,13.805548485283,1.8055484852833
5.2789112973767,0.6207778590232,0.7519778590232,38,36.656658699738,1.3433413002619

p=60,trials=1000, fitness=10, max gen = 40, Singer+Rao-3 Chaotic = 0.8, MAE = 32.403276952956

8.1288317132367,0.68692407191055,0.80252407191055,117.6,115.75020445498,1.8497955450206
8.0096009073194,0.69643867943664,0.81203867943664,117.6,112.82115391468,4.7788460853165
4.9248,0.68559436800001,0.80119436800001,31.2,26.419617585303,4.7803824146974
4.933318040896,0.68559436800001,0.80119436800001,36,27.833522922556,8.1664770774439
3.90137,0.68559436800001,0.80119436800001,25.2,25.182546740829,0.017453259171123
4.27244,0.68559436800001,0.80119436800001,8.4,8.4005872800635,0.00058728006350961
3.78963,0.68559436800001,0.80119436800001,10.8,10.80905222835,0.0090522283502406
7.514209899026,0.80033536316138,0.91593536316138,352.8,367.58214289361,14.78214289361
8.9072836476106,0.79967019720755,0.91527019720755,72,72.813468349668,0.81346834966777
10.03997313383,0.80732687015112,0.93852687015112,72,72.860259462748,0.86025946274832
8.1734406122291,0.68559436800001,0.81679436800001,24,17.838983468985,6.1610165310152
11.63931279467,0.79902127115771,0.93022127115771,360,368.19376924057,8.1937692405722
7.2263359822055,0.68559436800001,0.81679436800001,36,36.003502992166,0.0035029921655223
4.782730888678,0.6860463951649,0.8172463951649,215,214.92501259274,0.074987407260721
8.1423774903782,0.68559436800001,0.81679436800001,48,47.511729407524,0.48827059247601
5.0587610509622,0.82339326253654,0.95459326253654,360,383.51158433526,23.511584335261
6.2544813064416,0.76381435618271,0.89501435618271,324,353.08854218995,29.08854218995
6.5340314985037,0.68559436800001,0.81679436800001,60,60.029694300771,0.029694300770721
8.1233787492891,0.75363307991074,0.88483307991074,48,45.056430883342,2.9435691166577
3.83982,0.68559436800001,0.81679436800001,60,60.041585282303,0.041585282302641
4.9242449117261,0.68559436800001,0.80119436800001,60,56.071896767473,3.9281032325268
5.792197587192,0.82144513912208,0.93704513912208,300,309.60472767577,9.6047276757687
7.6259363477478,0.68559436800001,0.80119436800001,120,120.00320626779,0.00320626779137
8.1039277896926,0.78641006811604,0.91761006811604,90,91.953814809486,1.9538148094859
7.4939760296588,0.79486543688686,0.92606543688686,210,216.88982453656,6.8898245365633
8.1607797901312,0.68559436800001,0.81679436800001,48,41.446834921067,6.5531650789325
5.0125328774696,0.68571975039224,0.80131975039224,70,62.293891245817,7.7061087541831
7.6718470921267,0.68559436800001,0.80119436800001,239,238.95226071029,0.047739289705447
6.3147503793203,0.68559436800001,0.80119436800001,82,82.102898197218,0.10289819721767
5.0900187399731,0.68559436800001,0.80119436800001,62,54.52732488501,7.4726751149896
7.504618958377,0.68559436800001,0.80119436800001,170,170.02566550308,0.025665503082195
7.8932580483531,0.68622127996119,0.80182127996119,192,191.89638873733,0.1036112626675
4.39225,0.68559436800001,0.80119436800001,18,17.994841314492,0.0051586855079115
7.3267660970163,0.68559436800001,0.80119436800001,50,50.008089514394,0.0080895143943067
6.9291862800358,0.68559436800001,0.80119436800001,60,60.012278579306,0.012278579305885
7.0733605237581,0.68559436800001,0.81679436800001,42,41.994014377378,0.0059856226218855
6.3167764391552,0.68559436800001,0.81679436800001,60,60.054288359837,0.0542883598374
11.72159317574,0.74258627334098,0.85818627334098,444,469.94082630638,25.940826306378
6.5721962534477,0.68559436800001,0.81679436800001,42,42.027659053437,0.027659053436714
6.917031080997,0.78654869115257,0.91774869115257,114,114.42162354704,0.42162354703613
10.780862996809,0.76041201252704,0.87601201252704,1248,1341.213766333,93.213766332961
12.074647799136,0.83647328926262,0.95207328926262,2400,2459.4943007142,59.494300714151
11.070558682137,0.79253358212746,0.90813358212746,1368,1428.0023503705,60.002350370458
6.1924262779163,0.81887807447965,0.93447807447965,973,993.46027580772,20.460275807723
12.489735433694,0.73343648649473,0.86463648649473,400,419.88889187634,19.88889187634
12.588649493142,0.87298393389163,1.0197839338916,2400,2485.0922537485,85.092253748493
8.3806806169884,0.7931482631177,0.9087482631177,420,445.44834216022,25.44834216022
11.121653828015,0.74951399879371,0.86511399879371,252,262.43311626503,10.433116265033
4.81675,0.68559436800001,0.83239436800001,107,106.91496687026,0.085033129740282
12.613780578236,0.73299923743959,0.87979923743959,571.4,600.64068512813,29.240685128126
9.8280770892652,0.79553159544755,0.94233159544755,98.8,100.35279546121,1.5527954612136
10.233838212414,0.76896320062013,0.91576320062013,155,158.63927210085,3.6392721008514
13.135065421921,0.73014458092553,0.87694458092553,750,790.93670761336,40.936707613358
11.234008920021,0.80432604699969,0.95112604699969,2120,2171.1252244903,51.125224490322
9.73639045566,0.7621980305417,0.9089980305417,370,391.60760697321,21.607606973212
9.6410894952415,0.77912810796512,0.89472810796512,1181,1279.708972768,98.708972767957
5.4461649009515,0.80957888167012,0.92517888167012,278,295.95746431974,17.95746431974
4.92113,0.68559436800001,0.80119436800001,8.4,4.7281445637846,3.6718554362154
5.4744570538309,0.74348620289624,0.89028620289624,4560,5412.7547542678,852.75475426784
7.8099825884385,0.80397954410647,0.93517954410647,720,765.44291756967,45.442917569669
8.8964541629668,0.77738120271571,0.89298120271571,458,485.92863947662,27.928639476621
11.230052874248,0.81107018638794,0.92667018638794,2460,2481.1875368363,21.187536836261
7.8651297488612,0.68587915065656,0.81707915065656,162,161.96516440886,0.034835591143775
10.82117073809,0.76776473137749,0.89896473137749,150,155.38696857232,5.3869685723225
12.310217969182,0.7428678388252,0.8740678388252,636,675.69532124858,39.695321248575
11.694243942268,0.74898680900313,0.88018680900313,882,947.03057128953,65.030571289531
4.4149566128112,0.68953825776391,0.82073825776391,444,449.14072189126,5.1407218912609
3.4705200807906,0.68586633226508,0.81706633226508,192,192.09694798332,0.096947983316198
5.8968916716895,0.82241848242423,0.96921848242423,576,593.20326954818,17.203269548185
6.1474694387192,0.81878548295469,0.96558548295469,432,444.63578878174,12.635788781742
5.3493581672465,0.68573294062681,0.83253294062681,72,67.11409139495,4.8859086050501
5.2264257288066,0.81907068830144,0.96587068830144,300,324.14144626802,24.141446268021
5.6607163068064,0.82172881557854,0.96852881557854,300,309.62220505257,9.6222050525729
21.784696001025,0.84233554297017,0.98913554297017,240,240.08556261982,0.085562619818404
11.805152258599,0.80949384398219,0.95629384398219,600,607.18480713937,7.1848071393712
5.3411893296828,0.82565320629602,0.97245320629602,756,783.70653807094,27.706538070935
4.6901846395303,0.81588023461741,0.96268023461741,1200,1409.8586849135,209.85868491347
1.4843692658707,0.68601661982036,0.83281661982036,97,97.246491234,0.24649123399958
12.625867758736,0.73194000386358,0.84754000386358,409,426.91978128488,17.919781284878
13.299488744662,0.74609357108382,0.86169357108382,703,740.03594159208,37.035941592075
11.975575538384,0.7198593747357,0.8510593747357,1350,1403.0306014904,53.030601490403
8.1587885199582,0.78690569393165,0.90250569393165,480,508.61050465935,28.610504659346
12.340766979237,0.88212133246289,0.99772133246289,599,612.60494603616,13.604946036161
16.170435773749,0.8578393637883,0.9734393637883,430,435.5150477944,5.5150477944013
11.581194839299,0.86522124887635,0.98082124887635,4178.2,4326.0989558419,147.89895584189
11.576184050114,0.87694051663334,0.99254051663334,1772.5,1821.1389888692,48.638988869159
12.156887487455,0.8280125146567,0.9436125146567,1645.9,1672.1210274105,26.221027410471
12.061878500219,0.88665763620588,1.0022576362059,1924.5,1972.6624128648,48.162412864838
26.740358729394,0.92491708980899,1.071717089809,648,607.31418505576,40.68581494424
14.945576086657,0.88142767389573,0.99702767389573,8211,8554.9945407955,343.99454079547
11.932477020348,0.79753675324835,0.92873675324835,480,484.57128904087,4.5712890408735
0.89149,0.68559436800001,0.81679436800001,12,12.027114263935,0.027114263935475
4.92236,0.68559436800001,0.81679436800001,38,36.703477894973,1.2965221050274

p=60,trials=1000, fitness=10, max gen = 40, Singer+Rao-3 Chaotic = random, MAE = 61.31097215577
3.8303698491184,0.92736231470575,1.0429623147058,117.6,119.27396485153,1.6739648515263
3.9563971685562,0.93374930160229,1.0493493016023,117.6,119.16897892999,1.5689789299885
3.79264,0.89962697156371,1.0152269715637,31.2,31.493249076882,0.29324907688218
3.96785,0.91442318256955,1.0300231825695,36,36.231911837772,0.23191183777197
2.94395,0.82701322374278,0.94261322374278,25.2,26.20360642947,1.0036064294701
3.85281,0.82408712568592,0.93968712568592,8.4,8.4495645833881,0.04956458338814
3.32394,0.80398900492304,0.91958900492304,10.8,10.996607393444,0.19660739344377
4.5533353670814,0.92247412421502,1.038074124215,352.8,371.97829948604,19.178299486035
7.6063344288794,0.88252258451885,0.99812258451885,72,73.475536682125,1.4755366821248
7.3992102469348,0.90883300840755,1.0400330084075,72,72.778996197754,0.77899619775417
4.7478436182815,0.97629707515187,1.1074970751519,24,17.445052174598,6.5549478254022
7.1062908600007,0.91969574266881,1.0508957426688,360,391.86909822405,31.86909822405
4.03592,0.92814447844497,1.059344478445,36,36.20707568862,0.20707568862015
2.4341418935596,0.85420583653686,0.98540583653686,215,237.2880075021,22.288007502097
3.9204,0.93559334929322,1.0667933492932,48,48.37669111203,0.37669111202968
3.5324632073269,0.90143463594091,1.0326346359409,360,383.61423512466,23.614235124659
3.2075858031696,0.894264856741,1.025464856741,324,348.13108418353,24.131084183533
3.3281922621328,0.88938757882252,1.0205875788225,60,61.764486214475,1.7644862144754
4.6180749773367,0.97842930688502,1.109629306885,48,47.08276301703,0.91723698296953
2.58484,0.82212944903021,0.95332944903021,60,65.012979063423,5.0129790634227
3.19243,0.86544883765686,0.98104883765686,60,62.13588988452,2.1358898845204
3.9059637066639,0.91878207653041,1.0343820765304,300,314.18382009661,14.183820096614
3.572161129771,0.91531658458869,1.0309165845887,120,122.31549739266,2.315497392658
4.7888901738368,0.97251779459559,1.1037177945956,90,89.947425255787,0.052574744213189
4.3305786409025,0.94301198558588,1.0742119855859,210,214.83859072613,4.8385907261342
4.6798192332136,0.9780523014057,1.1092523014057,48,46.606525073614,1.3934749263865
3.3616221577777,0.88363574565232,0.99923574565232,70,71.773887423665,1.7738874236649
3.4425366748647,0.90177624222083,1.0173762422208,239,248.15131993534,9.1513199353352
3.5119378164422,0.90175123810666,1.0173512381067,82,83.477954004281,1.4779540042813
3.52775,0.88725389970662,1.0028538997066,62,63.193448387034,1.1934483870337
3.5482024482941,0.90808818312398,1.023688183124,170,174.53228936846,4.5322893684605
3.5943433281791,0.91472980706788,1.0303298070679,192,197.54700810663,5.5470081066284
3.39752,0.84781306113696,0.96341306113696,18,18.353701307214,0.35370130721423
4.11747,0.93342938408109,1.0490293840811,50,50.212847893555,0.21284789355518
3.79139,0.91765757772081,1.0332575777208,60,60.580170429775,0.58017042977499
4.35472,0.94503986449732,1.0762398644973,42,42.017338905308,0.017338905308208
3.63142,0.90592976616921,1.0371297661692,60,60.752779393452,0.75277939345242
5.431080431037,0.91708494906236,1.0326849490624,444,477.48034221029,33.480342210293
4.04727,0.92019827436589,1.0513982743659,42,42.1556017988,0.15560179880031
4.3351030124786,0.95520287971971,1.0864028797197,114,114.46367333143,0.46367333142851
5.888793784916,0.88355296845451,0.99915296845451,1248,1386.6269571207,138.62695712066
9.9216641819712,0.88465925988259,1.0002592598826,2400,2661.0768312413,261.0768312413
7.0848249088237,0.88539080107012,1.0009908010701,1368,1543.213882606,175.21388260598
4.4920355066089,0.89182224453993,1.0074222445399,973,1088.3437773754,115.3437773754
5.5458523921152,0.92474117847062,1.0559411784706,400,430.10492847466,30.104928474658
12.311162393515,0.88757476679972,1.0343747667997,2400,2654.5012090764,254.50120907641
4.6904690387943,0.90997979237391,1.0255797923739,420,460.21905707248,40.219057072485
5.262649502045,0.94449842857106,1.0600984285711,252,263.62273311356,11.622733113565
2.9335533757079,0.86229758546739,1.0090975854674,107,111.51127919001,4.5112791900092
6.0725192996264,0.907490976369,1.054290976369,571.4,618.43385403736,47.033854037365
7.8713517745309,0.88897306161407,1.0357730616141,98.8,100.89484583612,2.0948458361211
6.8649064835772,0.90785526449562,1.0546552644956,155,160.53158546576,5.531585465758
6.5036864979905,0.89362919707467,1.0404291970747,750,832.80783134998,82.807831349984
8.0337344120014,0.88284757468219,1.0296475746822,2120,2370.515647019,250.51564701897
5.3728979311857,0.91684721757046,1.0636472175705,370,395.73645380801,25.736453808012
5.8237382216286,0.87950913866522,0.99510913866522,1181,1332.5614636575,151.5614636575
3.5352847843078,0.9072768566303,1.0228768566303,278,290.95461956987,12.954619569873
4.85403,0.46080147203933,0.57640147203933,8.4,4.7754502371624,3.6245497628376
2.3031304940598,0.87319059043029,1.0199905904303,4560,5563.7933189184,1003.7933189184
4.6106799438964,0.90200870640025,1.0332087064003,720,802.45479912167,82.454799121673
4.9518858432762,0.91707039424131,1.0326703942413,458,489.62820613016,31.628206130156
8.5940609252382,0.87723182568401,0.99283182568401,2460,2750.7141072909,290.71410729088
3.1836504575227,0.89687878136602,1.028078781366,162,169.42814336011,7.4281433601114
5.3362982790502,0.95843320546727,1.0896332054673,150,154.82560141042,4.8256014104205
5.7006697483332,0.90645003678465,1.0376500367846,636,699.74611816949,63.746118169493
6.0424163361977,0.8886612414069,1.0198612414069,882,985.25082478406,103.25082478406
2.0989202430461,0.84635184116519,0.97755184116519,444,532.37985083707,88.379850837074
1.9841948604767,0.82640106500222,0.95760106500222,192,237.25347073688,45.253470736885
4.2192784455938,0.89936680804954,1.0461668080495,576,622.15837731015,46.158377310148
4.0589160211153,0.90972002588295,1.056520025883,432,463.30008130371,31.300081303709
3.0867152342689,0.87322470726407,1.0200247072641,72,75.015030634264,3.0150306342636
3.4833964033215,0.90242574851517,1.0492257485152,300,316.60039394772,16.60039394772
3.8283182894866,0.9130857309959,1.0598857309959,300,314.22049524747,14.220495247474
18.01693386726,0.90842634054624,1.0552263405462,240,242.03687415627,2.036874156266
8.4309080458113,0.89803344932942,1.0448334493294,600,657.98462443195,57.984624431949
4.1823531339324,0.88645666033765,1.0332566603376,756,836.14643254861,80.146432548614
3.0851062201045,0.88176082382023,1.0285608238202,1200,1364.6569659831,164.65696598305
1.8832568639128,0.70863560046828,0.85543560046828,97,138.48373626572,41.48373626572
6.0824963086592,0.92017657016284,1.0357765701628,409,444.50840959855,35.508409598547
6.9721149917316,0.89734916563297,1.012949165633,703,778.56270649088,75.562706490882
7.6557129128041,0.86345067147028,0.99465067147028,1350,1475.3084345351,125.30843453512
5.0891588946055,0.90833893499736,1.0239389349974,480,513.79522949862,33.795229498619
12.030367152261,0.89624722360365,1.0118472236037,599,629.36014584426,30.360145844258
14.907174453532,0.88932015730439,1.0049201573044,430,443.73830534611,13.738305346105
11.345153215342,0.87828451609795,0.99388451609795,4178.2,4530.2381380475,352.03813804753
11.647804816377,0.88395732708365,0.99955732708365,1772.5,1886.8727963907,114.37279639073
10.490622389242,0.87412412945088,0.98972412945088,1645.9,1755.2016395759,109.30163957595
12.426752992807,0.88698114689062,1.0025811468906,1924.5,2034.9096016388,110.40960163883
24.778442238375,0.93087645323978,1.0776764532398,648,569.43907162605,78.560928373951
13.9183276309,0.89952406922477,1.0151240692248,8211,8792.9527794938,581.95277949382
9.66082223435,0.88355493994526,1.0147549399453,480,498.78265472475,18.782654724746
1.29994,0.56787205807352,0.69907205807352,12,14.147708026087,2.147708026087
4.10378,0.88569341792085,1.0168934179208,38,38.123206881114,0.12320688111426
